Date,Country,State,Activity,Sex,Age,Deceased,Month,Year
2009-10-01,mozambique,INHAMBANE PROVINCE,fishing,M,,N,October,2009.0
2009-10-01,australia,NEW SOUTH WALES,kayaking,F,17.0,N,October,2009.0
2009-10-01,usa,CALIFORNIA,surfing,M,,N,October,2009.0
2009-10-01,usa,HAWAII,surfing,M,54.0,N,October,2009.0
2009-10-01,panama,BOCAS,wading,F,10.0,N,October,2009.0
2009-10-01,scotland,FIFE,diving,M,23.0,N,October,2009.0
2009-10-01,australia,WESTERN AUSTRALIA,diving,M,23.0,N,October,2009.0
2009-10-01,united kingdom,DEVON,fishing,M,39.0,N,October,2009.0
2009-09-01,usa,FLORIDA,swimming,M,,N,September,2009.0
2009-09-01,somalia,,fishing,M,,N,September,2009.0
2009-09-01,brazil,PERNAMBUCO,Unspecific,M,34.0,Y,September,2009.0
2009-09-01,usa,NORTH CAROLINA,swimming,M,60.0,Y,September,2009.0
2009-09-01,brazil,PERNAMBUCO,swimming,M,15.0,Y,September,2009.0
2009-09-01,nevis,,swimming,M,,UNKNOWN,September,2009.0
2009-09-01,solomon islands,MAKIRA-ULAWA PROVINCE,fishing,M,,N,September,2009.0
2009-08-01,usa,CALIFORNIA,surfing,M,,N,August,2009.0
2009-08-01,south africa,WESTERN CAPE PROVINCE,surfing,M,25.0,Y,August,2009.0
2009-08-01,usa,CALIFORNIA,swimming,F,22.0,N,August,2009.0
2009-08-01,south africa,KWAZULU-NATAL,boarding,M,,N,August,2009.0
2009-08-01,usa,FLORIDA,swimming,M,26.0,N,August,2009.0
2009-08-01,usa,HAWAII,surfing,M,,N,August,2009.0
2009-08-01,usa,LOUISIANA,fishing,M,56.0,N,August,2009.0
,bahamas,ABACO ISLANDS,fishing,M,14.0,N,,
2009-07-01,australia,NEW SOUTH WALES,surfing,M,14.0,N,July,2009.0
2009-07-01,vietnam,BINH DINH PROVINCE,swimming,F,41.0,N,July,2009.0
2009-07-01,kenya,MOMBASA,Unspecific,M,,Y,July,2009.0
2009-07-01,usa,TEXAS,wading,F,14.0,N,July,2009.0
2009-07-01,spain,CATALUNYA,swimming,F,11.0,UNKNOWN,July,2009.0
2009-07-01,usa,NORTH CAROLINA,swimming,F,26.0,N,July,2009.0
2009-07-01,usa,FLORIDA,swimming,F,19.0,N,July,2009.0
2009-07-01,vietnam,BINH DINH PROVINCE,swimming,M,57.0,N,July,2009.0
2009-07-01,bahamas,,fishing,M,,N,July,2009.0
2009-07-01,usa,CALIFORNIA,surfing,M,,N,July,2009.0
2009-07-01,south africa,WESTERN CAPE PROVINCE,surfing,M,37.0,N,July,2009.0
2009-07-01,usa,FLORIDA,boarding,F,12.0,N,July,2009.0
2009-07-01,usa,FLORIDA,swimming,F,43.0,N,July,2009.0
2009-06-01,australia,NEW SOUTH WALES,surfing,M,52.0,N,June,2009.0
2009-06-01,usa,CALIFORNIA,surfing,M,26.0,UNKNOWN,June,2009.0
2009-06-01,usa,FLORIDA,Unspecific,M,14.0,UNKNOWN,June,2009.0
2009-06-01,vietnam,,fishing,M,,N,June,2009.0
2009-06-01,egypt,ST. JOHNS REEF,diving,M,,N,June,2009.0
2009-06-01,egypt,ST. JOHNS REEF,diving,F,50.0,Y,June,2009.0
2009-05-01,taiwan,OFF GREEN ISLAND,fishing,M,46.0,N,May,2009.0
2009-05-01,usa,FLORIDA,swimming,M,,N,May,2009.0
2009-05-01,usa,FLORIDA,surfing,M,31.0,N,May,2009.0
2009-05-01,usa,FLORIDA,surfing,M,49.0,N,May,2009.0
2009-05-01,usa,FLORIDA,surfing,M,55.0,N,May,2009.0
2009-05-01,guam,NORTH REGION,fishing,M,27.0,N,May,2009.0
2009-03-01,bahamas,EXUMA ISLANDS,fishing,M,48.0,N,March,2009.0
2009-04-01,usa,FLORIDA,Unspecific,F,,N,April,2009.0
2009-04-01,usa,CALIFORNIA,surfing,M,,N,April,2009.0
2009-04-01,usa,FLORIDA,surfing,M,20.0,N,April,2009.0
2009-04-01,philippines,BATANGAS PROVINCE,swimming,M,23.0,N,April,2009.0
2009-04-01,usa,FLORIDA,surfing,M,52.0,N,April,2009.0
2009-04-01,usa,FLORIDA,surfing,M,31.0,N,April,2009.0
2009-04-01,usa,HAWAII,fishing,M,49.0,UNKNOWN,April,2009.0
2009-04-01,australia,NEW SOUTH WALES,surfing,M,40.0,N,April,2009.0
2009-04-01,south africa,KWAZULU-NATAL,swimming,M,24.0,UNKNOWN,April,2009.0
2009-04-01,usa,CALIFORNIA,fishing,M,,N,April,2009.0
2009-04-01,usa,FLORIDA,wading,M,15.0,N,April,2009.0
2009-03-01,south africa,EASTERN CAPE PROVINCE,fishing,M,59.0,N,March,2009.0
2009-03-01,south africa,EASTERN CAPE PROVINCE,surfing,M,16.0,Y,March,2009.0
2009-03-01,australia,NEW SOUTH WALES,surfing,M,17.0,N,March,2009.0
2009-03-01,australia,NEW SOUTH WALES,surfing,M,,N,March,2009.0
2009-03-01,australia,NEW SOUTH WALES,surfing,F,,N,March,2009.0
2009-03-01,usa,FLORIDA,surfing,F,17.0,N,March,2009.0
2009-03-01,malaysia,STRAIT OF MALACCA,fishing,F,,N,March,2009.0
2009-03-01,usa,HAWAII,swimming,M,61.0,N,March,2009.0
2009-03-01,australia,WESTERN AUSTRALIA,wading,M,21.0,N,March,2009.0
2009-03-01,new caledonia,SOUTH PROVINCE,surfing,M,19.0,Y,March,2009.0
2009-03-01,south africa,WESTERN CAPE PROVINCE,fishing,M,40.0,N,March,2009.0
2009-03-01,new zealand,NORTH ISLAND,fishing,M,,N,March,2009.0
2009-03-01,australia,NEW SOUTH WALES,surfing,M,15.0,N,March,2009.0
2009-02-01,australia,QUEENSLAND,fishing,M,,N,February,2009.0
2009-02-01,australia,NEW SOUTH WALES,surfing,M,,N,February,2009.0
2009-02-01,australia,NEW SOUTH WALES,surfing,M,33.0,N,February,2009.0
2009-02-01,australia,NEW SOUTH WALES,surfing,M,31.0,N,February,2009.0
2009-02-01,usa,PUERTO RICO,Unspecific,M,,Y,February,2009.0
2009-02-01,australia,NEW SOUTH WALES,surfing,M,41.0,N,February,2009.0
2009-01-01,azores,,fishing,M,49.0,N,January,2009.0
2009-01-01,brazil,,Unspecific,M,17.0,UNKNOWN,January,2009.0
2009-01-01,cuba,GUANTANAMO PROVINCE,fishing,M,15.0,N,January,2009.0
2009-01-01,new zealand,NORTH ISLAND,fishing,Unknown,,N,January,2009.0
2009-01-01,australia,NEW SOUTH WALES,swimming,M,19.0,N,January,2009.0
2009-01-01,south africa,EASTERN CAPE PROVINCE,swimming,M,25.0,Y,January,2009.0
2009-01-01,brazil,MARANHÃO,swimming,M,17.0,UNKNOWN,January,2009.0
2009-01-01,australia,VICTORIA,fishing,M,,N,January,2009.0
2009-01-01,new zealand,SOUTH ISLAND,surfing,M,,N,January,2009.0
2009-01-01,south africa,WESTERN CAPE PROVINCE,Unspecific,Unknown,,Y,January,2009.0
2009-01-01,australia,NEW SOUTH WALES,diving,M,24.0,N,January,2009.0
2009-01-01,australia,TASMANIA,surfing,F,13.0,N,January,2009.0
2009-01-01,australia,NEW SOUTH WALES,surfing,M,31.0,N,January,2009.0
2009-01-01,ecuador,GALAPAGOS ISLANDS,surfing,M,22.0,N,January,2009.0
2009-01-01,new zealand,NORTH ISLAND,swimming,M,49.0,N,January,2009.0
2009-01-01,cuba,GUANTANAMO PROVINCE,fishing,Unknown,,N,January,2009.0
2008-12-01,australia,WESTERN AUSTRALIA,Unspecific,Unknown,,UNKNOWN,December,2008.0
2008-12-01,australia,TASMANIA,Unspecific,Unknown,,N,December,2008.0
2008-12-01,australia,NEW SOUTH WALES,boarding,M,10.0,N,December,2008.0
2008-12-01,australia,NEW SOUTH WALES,kayaking,M,29.0,N,December,2008.0
2008-12-01,australia,WESTERN AUSTRALIA,diving,M,51.0,Y,December,2008.0
2008-12-01,usa,CALIFORNIA,kayaking,M,,N,December,2008.0
2008-12-01,new zealand,NORTH ISLAND,fishing,M,,N,December,2008.0
2008-12-01,south africa,WESTERN CAPE PROVINCE,fishing,M,15.0,N,December,2008.0
2006-12-01,australia,NEW SOUTH WALES,fishing,Unknown,,N,December,2006.0
2008-12-01,mozambique,INHAMBANE PROVINCE,fishing,M,,Y,December,2008.0
2008-11-01,egypt,RED SEA,diving,F,,N,November,2008.0
2008-11-01,philippines,BATANES PROVINE,Unspecific,M,,N,November,2008.0
2008-11-01,ecuador,GALAPAGOS ISLANDS,Unspecific,F,,N,November,2008.0
2008-11-01,australia,SOUTH AUSTRALIA,fishing,M,,N,November,2008.0
2008-11-01,taiwan,,fishing,M,45.0,Y,November,2008.0
2008-11-01,philippines,LUZON,fishing,M,39.0,Y,November,2008.0
2008-10-01,australia,NEW SOUTH WALES,diving,M,34.0,N,October,2008.0
2008-10-01,new caledonia,,fishing,M,24.0,N,October,2008.0
2008-10-01,australia,NORTHERN TERRITORY,fishing,M,50.0,N,October,2008.0
2008-10-01,australia,NEW SOUTH WALES,surfing,M,15.0,N,October,2008.0
2008-10-01,usa,FLORIDA,fishing,M,11.0,N,October,2008.0
2008-10-01,croatia,"SPLIT-DALMATIA COUNT,",fishing,M,43.0,N,October,2008.0
2008-09-01,usa,FLORIDA,surfing,M,44.0,N,September,2008.0
2008-09-01,usa,FLORIDA,surfing,M,40.0,N,September,2008.0
2008-09-01,australia,NORTHERN TERRITORY,swimming,M,43.0,N,September,2008.0
2008-09-01,usa,FLORIDA,swimming,M,32.0,N,September,2008.0
2008-09-01,usa,HAWAII,surfing,M,40.0,N,September,2008.0
2008-09-01,usa,CALIFORNIA,surfing,M,,N,September,2008.0
2008-09-01,australia,NEW SOUTH WALES,surfing,M,51.0,N,September,2008.0
2008-09-01,usa,FLORIDA,surfing,M,43.0,N,September,2008.0
2008-09-01,usa,FLORIDA,surfing,M,15.0,N,September,2008.0
2008-09-01,usa,FLORIDA,surfing,M,52.0,N,September,2008.0
2008-09-01,usa,FLORIDA,surfing,M,,N,September,2008.0
2008-08-01,australia,NEW SOUTH WALES,surfing,M,29.0,N,August,2008.0
2008-08-01,usa,HAWAII,swimming,M,27.0,UNKNOWN,August,2008.0
2008-08-01,england,NORTH DEVON,fishing,M,52.0,N,August,2008.0
2008-08-01,usa,FLORIDA,surfing,M,19.0,N,August,2008.0
2008-08-01,usa,FLORIDA,surfing,M,26.0,N,August,2008.0
2008-08-01,usa,FLORIDA,swimming,M,20.0,N,August,2008.0
2008-08-01,usa,NORTH CAROLINA,surfing,F,20.0,UNKNOWN,August,2008.0
2008-08-01,usa,FLORIDA,swimming,M,47.0,N,August,2008.0
2008-08-01,usa,SOUTH CAROLINA,Unspecific,M,7.0,UNKNOWN,August,2008.0
2008-08-01,usa,US VIRGIN ISLANDS,Unspecific,F,38.0,N,August,2008.0
2008-08-01,usa,FLORIDA,wading,F,13.0,N,August,2008.0
2008-08-01,usa,HAWAII,diving,M,,N,August,2008.0
2008-07-01,australia,VICTORIA,surfing,M,31.0,N,July,2008.0
2008-07-01,south africa,,Unspecific,M,,N,July,2008.0
2008-07-01,panama,SAN CARLOS,swimming,M,,N,July,2008.0
2008-07-01,mexico,CABO SAN LUCAS,swimming,M,33.0,N,July,2008.0
2008-07-01,usa,HAWAII,swimming,M,,N,July,2008.0
2008-07-01,usa,FLORIDA,surfing,M,17.0,N,July,2008.0
2008-07-01,usa,HAWAII,diving,F,44.0,N,July,2008.0
2008-07-01,usa,NORTH CAROLINA,wading,M,9.0,N,July,2008.0
2008-07-01,usa,NORTH CAROLINA,wading,F,8.0,N,July,2008.0
2008-07-01,usa,FLORIDA,surfing,M,15.0,N,July,2008.0
2008-07-01,usa,FLORIDA,wading,M,16.0,N,July,2008.0
2008-07-01,egypt,,diving,M,,N,July,2008.0
2008-07-01,usa,NORTH CAROLINA,surfing,M,52.0,UNKNOWN,July,2008.0
2008-07-01,usa,SOUTH CAROLINA,surfing,M,24.0,N,July,2008.0
2008-07-01,usa,NORTH CAROLINA,swimming,F,14.0,N,July,2008.0
2008-07-01,usa,SOUTH CAROLINA,Unspecific,F,17.0,N,July,2008.0
2008-07-01,united kingdom,SUSSEX,Unspecific,M,16.0,N,July,2008.0
2008-06-01,usa,HAWAII,wading,M,53.0,UNKNOWN,June,2008.0
2008-06-01,bahamas,ABACO ISLANDS,fishing,M,42.0,N,June,2008.0
2008-06-01,south africa,WESTERN CAPE PROVINCE,surfing,M,46.0,N,June,2008.0
2008-06-01,south africa,WESTERN CAPE PROVINCE,diving,M,,N,June,2008.0
2008-06-01,usa,FLORIDA,surfing,M,29.0,N,June,2008.0
2008-06-01,usa,SOUTH CAROLINA,swimming,M,37.0,N,June,2008.0
2008-06-01,brazil,BAHIA,surfing,M,,N,June,2008.0
2008-06-01,usa,CALIFORNIA,kayaking,F,40.0,N,June,2008.0
2008-06-01,usa,FLORIDA,wading,F,35.0,N,June,2008.0
2008-06-01,brazil,PERNAMBUCO,surfing,M,14.0,N,June,2008.0
2008-06-01,usa,FLORIDA,surfing,M,40.0,N,June,2008.0
2008-06-01,scotland,EASTER ROSS,fishing,Unknown,,N,June,2008.0
2008-06-01,usa,SOUTH CAROLINA,surfing,F,15.0,N,June,2008.0
2008-06-01,brazil,PERNAMBUCO,swimming,M,14.0,N,June,2008.0
2008-05-01,usa,NORTH CAROLINA,surfing,M,9.0,N,May,2008.0
2008-05-01,bahamas,GRAND BAHAMA ISLAND,Unspecific,M,,N,May,2008.0
2008-05-01,mexico,GUERRO,surfing,M,49.0,N,May,2008.0
2008-05-01,mexico,GUERRO,surfing,M,21.0,Y,May,2008.0
2008-05-01,fiji,YASAWA ISLANDS,diving,M,28.0,Y,May,2008.0
2008-05-01,australia,WESTERN AUSTRALIA,swimming,M,37.0,N,May,2008.0
2008-05-01,new caledonia,NORTH PROVINCE,fishing,M,40.0,N,May,2008.0
2008-05-01,usa,FLORIDA,wading,M,6.0,N,May,2008.0
2008-05-01,south africa,,fishing,M,24.0,N,May,2008.0
2008-04-01,mexico,GUERRO,surfing,M,24.0,Y,April,2008.0
2008-04-01,usa,FLORIDA,surfing,M,18.0,N,April,2008.0
2008-04-01,usa,FLORIDA,surfing,M,24.0,N,April,2008.0
2008-04-01,new caledonia,NORTH PROVINCE,swimming,M,32.0,N,April,2008.0
2008-04-01,usa,FLORIDA,surfing,M,21.0,N,April,2008.0
2008-04-01,usa,CALIFORNIA,swimming,M,66.0,Y,April,2008.0
2008-04-01,usa,FLORIDA,surfing,M,14.0,N,April,2008.0
2008-04-01,australia,NEW SOUTH WALES,Unspecific,M,,UNKNOWN,April,2008.0
2008-04-01,south africa,KWAZULU-NATAL,diving,M,,UNKNOWN,April,2008.0
2008-04-01,mexico,QUINTANA ROO,swimming,M,32.0,UNKNOWN,April,2008.0
2008-04-01,australia,QUEENSLAND,surfing,M,19.0,UNKNOWN,April,2008.0
2008-04-01,usa,FLORIDA,surfing,M,30.0,N,April,2008.0
2008-04-01,fiji,,fishing,M,,N,April,2008.0
2008-03-01,usa,FLORIDA,wading,M,15.0,N,March,2008.0
2008-04-01,usa,FLORIDA,surfing,Unknown,,N,April,2008.0
2008-04-01,australia,NEW SOUTH WALES,boarding,M,16.0,Y,April,2008.0
2008-03-01,south africa,KWAZULU-NATAL,surfing,M,39.0,N,March,2008.0
2008-03-01,usa,FLORIDA,surfing,M,52.0,N,March,2008.0
2008-03-01,usa,FLORIDA,boarding,M,,N,March,2008.0
2008-03-01,usa,FLORIDA,surfing,M,13.0,N,March,2008.0
2008-03-01,usa,FLORIDA,wading,M,14.0,N,March,2008.0
2008-03-01,usa,FLORIDA,Unspecific,M,8.0,N,March,2008.0
2008-03-01,usa,CALIFORNIA,surfing,M,27.0,N,March,2008.0
2008-02-01,bahamas,NORTHERN BAHAMAS,diving,M,49.0,Y,February,2008.0
2008-02-01,french polynesia,SOCIETY ISLANDS,fishing,M,26.0,N,February,2008.0
2008-02-01,usa,FLORIDA,surfing,M,25.0,N,February,2008.0
2008-02-01,australia,NEW SOUTH WALES,surfing,F,14.0,N,February,2008.0
2008-02-01,usa,FLORIDA,surfing,M,,N,February,2008.0
,japan,TOKYO BAY,diving,M,,UNKNOWN,,
2008-01-01,south africa,KWAZULU-NATAL,surfing,M,42.0,N,January,2008.0
2008-01-01,australia,QUEENSLAND,Unspecific,M,20.0,N,January,2008.0
2008-01-01,new zealand,SOUTH ISLAND,wading,M,,UNKNOWN,January,2008.0
2008-01-01,new zealand,NORTH ISLAND,Unspecific,Unknown,,N,January,2008.0
2008-01-01,usa,FLORIDA,surfing,M,20.0,N,January,2008.0
,usa,FLORIDA,fishing,M,,N,,
,mexico,BAJA CALIFORNIA,surfing,M,26.0,N,,
2007-12-01,ecuador,GALAPAGOS ISLANDS,surfing,M,24.0,N,December,2007.0
2007-12-01,british virgin islands,GREEN BAY,diving,M,53.0,UNKNOWN,December,2007.0
2007-12-01,australia,NEW SOUTH WALES,surfing,M,31.0,N,December,2007.0
2007-12-01,australia,QUEENSLAND,swimming,M,,N,December,2007.0
2007-12-01,australia,NEW SOUTH WALES,swimming,M,34.0,UNKNOWN,December,2007.0
2007-12-01,usa,HAWAII,surfing,M,52.0,N,December,2007.0
2007-12-01,new zealand,SOUTH ISLAND,surfing,F,,N,December,2007.0
2007-12-01,brazil,PERNAMBUCO,fishing,M,28.0,N,December,2007.0
2007-11-01,australia,WESTERN AUSTRALIA,fishing,M,32.0,N,November,2007.0
2007-11-01,australia,NEW SOUTH WALES,surfing,M,,N,November,2007.0
2007-11-01,south africa,WESTERN CAPE PROVINCE,surfing,M,14.0,N,November,2007.0
2007-11-01,usa,FLORIDA,surfing,M,21.0,N,November,2007.0
2007-11-01,usa,FLORIDA,surfing,M,42.0,N,November,2007.0
2007-11-01,south africa,EASTERN CAPE PROVINCE,surfing,M,37.0,N,November,2007.0
,mexico,BAJA CALIFORNIA,diving,M,,UNKNOWN,,
2007-10-01,usa,HAWAII,Unspecific,M,32.0,N,October,2007.0
2007-10-01,australia,NEW SOUTH WALES,surfing,F,52.0,N,October,2007.0
2007-10-01,australia,QUEENSLAND,fishing,M,31.0,N,October,2007.0
2007-10-01,usa,CALIFORNIA,surfing,M,22.0,N,October,2007.0
2007-10-01,usa,FLORIDA,surfing,M,16.0,N,October,2007.0
2007-09-01,usa,CALIFORNIA,surfing,M,,N,September,2007.0
2007-09-01,philippines,PALAWAN,Unspecific,M,,Y,September,2007.0
2007-09-01,new caledonia,LOYALTY ISLANDS,swimming,F,23.0,Y,September,2007.0
2007-09-01,bahamas,GRAND BAHAMA ISLAND,fishing,F,48.0,N,September,2007.0
2007-09-01,usa,CALIFORNIA,surfing,F,,N,September,2007.0
2007-09-01,egypt,RED SEA,swimming,F,,N,September,2007.0
2007-09-01,usa,FLORIDA,diving,F,,UNKNOWN,September,2007.0
2007-09-01,usa,FLORIDA,surfing,F,,N,September,2007.0
2007-09-01,usa,FLORIDA,surfing,M,23.0,N,September,2007.0
2007-09-01,solomon islands,MAROVO LAGOON,fishing,M,,N,September,2007.0
2007-09-01,usa,FLORIDA,wading,M,56.0,N,September,2007.0
2007-09-01,usa,FLORIDA,diving,M,14.0,N,September,2007.0
2007-09-01,usa,FLORIDA,wading,F,58.0,N,September,2007.0
2007-09-01,usa,FLORIDA,wading,F,36.0,N,September,2007.0
2007-09-01,usa,SOUTH CAROLINA,Unspecific,M,15.0,N,September,2007.0
2007-09-01,usa,FLORIDA,Unspecific,F,12.0,N,September,2007.0
2007-09-01,usa,FLORIDA,swimming,M,58.0,N,September,2007.0
2007-08-01,usa,HAWAII,boarding,M,15.0,N,August,2007.0
2007-08-01,usa,CALIFORNIA,surfing,M,24.0,N,August,2007.0
2007-08-01,usa,FLORIDA,surfing,M,54.0,N,August,2007.0
2007-08-01,usa,FLORIDA,surfing,M,27.0,N,August,2007.0
2007-08-01,usa,NORTH CAROLINA,diving,M,,N,August,2007.0
2007-08-01,usa,DELAWARE,fishing,M,,N,August,2007.0
2007-08-01,usa,FLORIDA,swimming,M,52.0,N,August,2007.0
2007-08-01,usa,FLORIDA,surfing,M,16.0,N,August,2007.0
2007-08-01,usa,SOUTH CAROLINA,Unspecific,M,7.0,N,August,2007.0
2007-08-01,usa,FLORIDA,boarding,M,20.0,N,August,2007.0
2007-08-01,usa,FLORIDA,swimming,F,15.0,N,August,2007.0
2007-08-01,usa,FLORIDA,surfing,M,19.0,N,August,2007.0
2007-08-01,usa,SOUTH CAROLINA,swimming,M,30.0,N,August,2007.0
2007-08-01,usa,SOUTH CAROLINA,boarding,M,9.0,N,August,2007.0
2007-08-01,usa,FLORIDA,Unspecific,F,19.0,N,August,2007.0
2007-07-01,usa,FLORIDA,surfing,M,51.0,N,July,2007.0
2007-07-01,usa,CALIFORNIA,surfing,M,20.0,N,July,2007.0
2007-07-01,usa,CALIFORNIA,surfing,M,,N,July,2007.0
2007-07-01,usa,CALIFORNIA,fishing,M,,N,July,2007.0
,usa,HAWAII,diving,M,36.0,N,,
,australia,TERRITORY OF COCOS (KEELING) ISLANDS,wading,M,15.0,N,,
2007-07-01,usa,NORTH CAROLINA,swimming,M,14.0,N,July,2007.0
2007-07-01,norway,OSLO FJORD,diving,M,48.0,N,July,2007.0
2007-07-01,usa,CALIFORNIA,swimming,F,43.0,UNKNOWN,July,2007.0
2007-07-01,usa,NORTH CAROLINA,wading,F,30.0,N,July,2007.0
2007-07-01,bahamas,ABACO ISLANDS,fishing,F,48.0,N,July,2007.0
2007-07-01,usa,FLORIDA,surfing,M,18.0,N,July,2007.0
2007-07-01,reunion,,boarding,M,17.0,N,July,2007.0
2007-06-01,usa,FLORIDA,Unspecific,M,,N,June,2007.0
2007-06-01,usa,CALIFORNIA,swimming,F,,N,June,2007.0
2007-06-01,usa,FLORIDA,surfing,M,20.0,N,June,2007.0
2007-06-01,usa,HAWAII,surfing,M,,N,June,2007.0
2007-06-01,usa,FLORIDA,surfing,F,9.0,UNKNOWN,June,2007.0
2007-06-01,usa,FLORIDA,swimming,F,,N,June,2007.0
2007-06-01,australia,NEW SOUTH WALES,surfing,M,,N,June,2007.0
2007-05-01,usa,SOUTH CAROLINA,wading,F,,N,May,2007.0
2007-05-01,usa,VIRGINIA,Unspecific,F,40.0,N,May,2007.0
2007-05-01,england,KENT,fishing,M,38.0,N,May,2007.0
2007-05-01,australia,WESTERN AUSTRALIA,wading,F,38.0,N,May,2007.0
2007-05-01,australia,VICTORIA,surfing,M,19.0,N,May,2007.0
2007-05-01,usa,FLORIDA,surfing,F,21.0,N,May,2007.0
2007-05-01,seychelles,BIRD ISLAND,diving,M,,N,May,2007.0
2007-05-01,australia,NEW SOUTH WALES,swimming,M,45.0,UNKNOWN,May,2007.0
2007-05-01,usa,HAWAII,diving,F,63.0,N,May,2007.0
2007-05-01,usa,FLORIDA,swimming,M,68.0,N,May,2007.0
2007-05-01,turks & caicos,PROVIDENCIALES,Unspecific,Unknown,,Y,May,2007.0
2007-05-01,bahamas,BIMINI ISLANDS,Unspecific,F,20.0,N,May,2007.0
2007-04-01,australia,QUEENSLAND,swimming,F,13.0,N,April,2007.0
2007-04-01,usa,FLORIDA,boarding,M,12.0,N,April,2007.0
2007-04-01,usa,FLORIDA,surfing,M,24.0,N,April,2007.0
,usa,FLORIDA,fishing,Unknown,,N,,
2007-04-01,new caledonia,SOUTH PROVINCE,surfing,M,26.0,N,April,2007.0
2007-04-01,usa,FLORIDA,Unspecific,M,7.0,N,April,2007.0
2007-03-01,usa,FLORIDA,surfing,M,27.0,N,March,2007.0
2007-03-01,usa,FLORIDA,Unspecific,M,9.0,N,March,2007.0
2007-03-01,yemen,MUHAFAZAT HADRAMAWT,Unspecific,Unknown,,Y,March,2007.0
2007-03-01,usa,FLORIDA,surfing,M,11.0,N,March,2007.0
2007-03-01,australia,NEW SOUTH WALES,surfing,F,42.0,N,March,2007.0
2007-03-01,usa,FLORIDA,fishing,M,,N,March,2007.0
2007-03-01,australia,QUEENSLAND,swimming,F,59.0,N,March,2007.0
2007-03-01,usa,FLORIDA,surfing,M,29.0,N,March,2007.0
2007-03-01,new zealand,COOK ISLANS,fishing,M,16.0,N,March,2007.0
2007-02-01,costa rica,,swimming,M,36.0,UNKNOWN,February,2007.0
2007-02-01,australia,NEW SOUTH WALES,boarding,M,26.0,N,February,2007.0
2007-02-01,new caledonia,LOYALTY ISLANDS,fishing,M,,N,February,2007.0
2007-01-01,new caledonia,NORTH PROVINCE,diving,M,30.0,N,January,2007.0
2007-01-01,usa,FLORIDA,Unspecific,Unknown,,N,January,2007.0
2007-01-01,australia,NEW SOUTH WALES,diving,M,41.0,N,January,2007.0
2007-01-01,australia,NEW SOUTH WALES,swimming,M,20.0,UNKNOWN,January,2007.0
2007-01-01,south africa,EASTERN CAPE PROVINCE,swimming,M,24.0,Y,January,2007.0
2007-01-01,australia,NEW SOUTH WALES,surfing,M,,N,January,2007.0
2007-01-01,usa,NEW YORK,surfing,M,54.0,UNKNOWN,January,2007.0
2007-01-01,usa,HAWAII,surfing,M,24.0,N,January,2007.0
,french polynesia,TAHITI,diving,M,,UNKNOWN,,
2006-12-01,australia,VICTORIA,surfing,M,25.0,N,December,2006.0
2006-12-01,new zealand,NORTH ISLAND,surfing,M,10.0,N,December,2006.0
2006-12-01,usa,CALIFORNIA,surfing,M,43.0,N,December,2006.0
2006-12-01,south africa,KWAZULU-NATAL,fishing,M,25.0,N,December,2006.0
2006-12-01,australia,WESTERN AUSTRALIA,boarding,M,15.0,N,December,2006.0
2006-11-01,philippines,SURIGAO DEL NORTE,Unspecific,Unknown,,Y,November,2006.0
2006-11-01,usa,HAWAII,swimming,M,29.0,N,November,2006.0
2006-11-01,south africa,EASTERN CAPE PROVINCE,kayaking,M,,N,November,2006.0
2006-10-01,usa,OREGON,surfing,M,22.0,N,October,2006.0
2006-10-01,usa,FLORIDA,fishing,M,15.0,N,October,2006.0
2006-10-01,usa,FLORIDA,surfing,M,20.0,N,October,2006.0
2006-10-01,usa,TEXAS,surfing,M,,N,October,2006.0
2006-10-01,usa,FLORIDA,Unspecific,M,18.0,N,October,2006.0
2006-10-01,bahamas,NEW PROVIDENCE ISLAND,diving,F,26.0,N,October,2006.0
2006-10-01,gulf of aden,BETWEEN SOMALIA & YEMEN,Unspecific,Unknown,,Y,October,2006.0
2006-09-01,south africa,WESTERN CAPE PROVINCE,fishing,M,36.0,UNKNOWN,September,2006.0
2006-09-01,usa,FLORIDA,surfing,M,19.0,N,September,2006.0
2006-09-01,usa,FLORIDA,diving,M,,N,September,2006.0
2006-09-01,usa,NORTH CAROLINA,surfing,M,16.0,N,September,2006.0
2006-09-01,usa,FLORIDA,swimming,M,55.0,N,September,2006.0
2006-09-01,usa,FLORIDA,surfing,M,52.0,N,September,2006.0
2006-09-01,australia,QUEENSLAND,diving,M,44.0,UNKNOWN,September,2006.0
2006-09-01,brazil,,Unspecific,M,20.0,Y,September,2006.0
2006-09-01,usa,FLORIDA,Unspecific,M,33.0,N,September,2006.0
2006-09-01,usa,FLORIDA,swimming,M,,N,September,2006.0
2006-09-01,south africa,WESTERN CAPE PROVINCE,surfing,M,37.0,N,September,2006.0
2006-08-01,usa,OREGON,surfing,M,23.0,N,August,2006.0
2006-08-01,australia,SOUTH AUSTRALIA,surfing,M,,N,August,2006.0
2006-08-01,reunion,SAINT-GILLES-LES-BAINS,boarding,M,27.0,N,August,2006.0
2006-08-01,brazil,PERNAMBUCO,Unspecific,M,17.0,UNKNOWN,August,2006.0
2006-08-01,belize,AMBERGRIS CAYE,fishing,M,34.0,UNKNOWN,August,2006.0
2006-08-01,italy,,Unspecific,M,,Y,August,2006.0
2006-08-01,reunion,SAINT-PIERRE,surfing,M,34.0,Y,August,2006.0
2006-08-01,south africa,WESTERN CAPE PROVINCE,surfing,M,,N,August,2006.0
